,Date,year,month,OVX_avg,OVX_sum,OVX_end,VIX_avg,VIX_sum,VIX_end,WorldOilProd,CrudeOilStock,PetroleumStockUS,PetroleumStockOECD,IndustrialProd,EconActivityShock,OilConsumptionDemandShock,InventoryDemandShock,OilSupplyShock,WTISpotPrice,GPR,CPI,StockVol,OilVol,VolRatio,ScaleFactor,OilInventory
113,2016-11-01,2016,11,46.2761904761904,971.8,44.25,15.2361904761904,319.96,16.23,11.322151567575256,1185.818,2056.225,4641.477,4.843582036902492,-0.485178220197353,-1.20186705116688,-0.744376526047955,1.40790152936106,2.937347668687576,82.9187545776367,242.026,0.0009463752669555816,0.017492075310147258,18.48323378781649,2.257280696421841,7.892348967931651
114,2016-12-01,2016,12,32.4157142857142,680.73,30.83,12.4723809523809,261.92,16.23,11.315577576199631,1179.704,2029.572,4591.98,4.843312883958445,0.0487175509239598,8.21706596752504,-0.345472350954683,-2.00363920161264,3.0642703157005946,102.180465698242,242.637,0.0005240222742647468,0.005823681012502385,11.113422651114524,2.262536140624723,7.889505208755746
115,2017-01-01,2017,1,31.2825,625.65,31.33,11.6085,232.17,16.23,11.304271801349403,1201.876,2052.687,4666.918,4.8509028900956235,0.00876258382622652,-6.57322047398993,1.95936999220258,-0.501765523855419,3.0703819308541633,105.201232910156,243.618,0.0003355732463007247,0.005124030470007495,15.269484461271933,2.2735653316847624,7.912988178417029
116,2017-02-01,2017,2,27.4026315789473,520.65,25.46,11.5305263157894,219.08,16.23,11.304462745944267,1220.244,2049.111,4659.305,4.854633863305593,0.222743954621633,-0.926324507313626,1.06544011637513,-0.822701175727743,3.0870981197939282,114.206359863281,244.006,0.00022391165894368258,0.0021388301960653063,9.55211625046848,2.2738177678027207,7.9282663725572275
117,2017-03-01,2017,3,29.2473913043478,672.69,27.59,11.8978260869565,273.65,16.23,11.294476377398093,1230.105,2030.437,4626.68,4.859933184789539,0.446017560850891,-5.60951860627303,0.488566082717054,-0.0897730630689816,3.0069770968778093,96.6358795166016,243.892,0.0005753055762740506,0.007324325324513192,12.731191260041257,2.2786621796194613,7.938443318005248
118,2017-04-01,2017,4,27.9626315789473,531.29,28.55,13.1363157894736,249.59,16.23,11.289056650716423,1213.073,2028.35,4642.813,4.861954058500876,0.226289018382613,3.88811769060649,-1.04389995354044,-0.674894750621839,3.0402127015643394,119.459922790527,244.193,0.00039054966300500524,0.002730052804935459,6.99028334560481,2.2889604851233765,7.929009866380113
119,2017-05-01,2017,5,32.4740909090909,714.43,32.29,10.8622727272727,238.97,16.23,11.296325333712295,1201.286,2033.956,4645.898,4.86373543153265,-0.184103014959289,0.885705467572928,-1.01509087520177,1.44517211781816,2.9891369091476965,102.579963684082,244.004,0.0005030982202724586,0.008947554367472847,17.784905624645614,2.2841683890900297,7.917149943215166
120,2017-06-01,2017,6,31.9554545454545,703.02,28.7,10.5136363636363,231.3,16.23,11.303126107548104,1180.731,2009.883,4605.559,4.863520800939086,-0.306358170395403,-1.02832320608669,-1.40864623380126,0.714946615109034,2.91798866198244,126.789016723633,244.163,0.00044756239951991523,0.00658459990340397,14.71213826377516,2.29145626884749,7.903076557891744
121,2017-07-01,2017,7,30.8605,617.21,30.84,10.2645,205.29,16.23,11.30947889811729,1162.294,1998.459,4608.688,4.862419179561386,-0.0579467246518369,2.94256514142341,-0.961789607036325,-0.524540838368962,2.9492506654568063,102.813461303711,244.243,0.0002588434885558126,0.004230727277854197,16.34473133343648,2.306120866127351,7.893717751689822
122,2017-08-01,2017,8,29.1347826086956,670.1,29.1,11.975652173913,275.44,16.23,11.301959835841735,1138.781,1987.216,4586.199,4.868906465587713,0.393282245311265,4.28405612222091,-2.15470595388625,-1.33541197363584,2.975199312699572,138.531616210937,245.183,0.0007533768067924228,0.00656994875528063,8.7206676606529,2.3078512854163815,7.874030583210573
123,2017-09-01,2017,9,27.576,551.52,26.83,10.438,208.76,16.23,11.304556603404663,1143.228,1977.78,4542.484,4.871095680140094,-0.155791418360811,0.308430627492951,0.0566527262707836,-0.942545607991173,3.006488428795716,115.534446716309,246.435,0.00025724798941574665,0.0035569056605328307,13.826757863535338,2.2967589924056266,7.873110114403725
124,2017-10-01,2017,10,26.145,575.19,25.31,10.1254545454545,222.76,16.23,11.306383221211485,1128.682,1941.2,4489.617,4.871787939367296,-0.187365281578617,1.54222245334463,-1.31184391617422,-0.797082286274296,3.040431167367755,91.4615707397461,246.626,0.0002181535011901774,0.004258929380828254,19.52262676323261,2.312804966000412,7.867266918182916
125,2017-11-01,2017,11,27.6661904761904,580.99,25.95,10.5404761904761,221.35,16.23,11.314580496241128,1114.332,1923.312,4463.039,4.8810657807895375,0.598386123455561,4.41256157973786,-0.514602014165799,-1.05582553457277,3.1313481616857013,92.5960159301758,247.284,0.00035533543658553744,0.0031251369394866765,8.794892424793057,2.3204966224928665,7.857791625410892
126,2017-12-01,2017,12,21.587,431.74,21.32,10.2645,205.29,16.23,11.311186321142577,1084.477,1894.57,4416.668,4.882527545638019,-0.240714481424972,2.91337526087741,-2.43897441910995,-1.58901373839829,3.150899941197346,82.7182540893555,247.805,0.00024411295493878126,0.0026024119668931656,10.660687662175896,2.3312244994906495,7.835246787905989
127,2018-01-01,2018,1,22.9947619047619,482.89,22.23,11.0623809523809,232.31,16.23,11.31717672567331,1084.994,1882.606,4436.961,4.886365647878155,0.247977509869059,-0.850812300176309,1.14634430727221,-0.549637083908078,3.2424682775503526,92.4267883300781,248.859,0.0007742634563093505,0.0021486383806368315,2.775073992099094,2.356818686437842,7.84664243143311
